tweet_id,sentiment,value,name,text,tweet_created,sentiment_label
569880788612866048,0.0,1.0,ucsigmachi,@SouthwestAir flight 1028 no delayed 1.5 hours.  Another week another delayed flight,2015-02-23 07:25:42 -0800,neutral
569878685723049985,0.18333333333333335,0.6648,SaraAMartens,@SouthwestAir thanks for linking to #Passbook. Might be old news but this is my first 2015 flight.,2015-02-23 07:17:21 -0800,positive
569877658286186496,0.0,0.6776,Loloemartin,@SouthwestAir didn't realize no clothes until at hotel - suggestions?,2015-02-23 07:13:16 -0800,neutral
569875667245871104,0.1,1.0,FolfJay,@SouthwestAir may want to direct that to the people at @FurryFiesta tok,2015-02-23 07:05:21 -0800,positive
569875532600385536,0.0,1.0,Loloemartin,@SouthwestAir bag in possession but no clothes in bag??,2015-02-23 07:04:49 -0800,neutral
569875430951542784,0.6,0.6817,ChrisSaysThis,"@SouthwestAir, you're really going to let @delta and @virginamerica get the best of you? http://t.co/vUdWJm1lYB",2015-02-23 07:04:25 -0800,positive
569875093360238592,0.0,1.0,jenwhooo,"@SouthwestAir Please get back with my about my airtran credit Q4VNMB, I call and I'm being told that I will, but I never get email/call back",2015-02-23 07:03:04 -0800,neutral
569874524922978304,0.0,1.0,FolfJay,@SouthwestAir is there a link to a site that displays any delays or Cancelled Flightations of flights to and from @DallasLoveField?,2015-02-23 07:00:49 -0800,neutral
569872444590129152,0.45,0.6816,MikeViso,@SouthwestAir pleaseeee resume direct flights from FLL to PHL. I don't want to fly with anyone else 😩😫😢,2015-02-23 06:52:33 -0800,positive
569872363170373632,-0.6,1.0,Loloemartin,@SouthwestAir what to do when you show up to your destination with no clothes in your suitcase? #nakedmeetings #awkward,2015-02-23 06:52:13 -0800,negative
569869220680470529,0.0,1.0,doecember28th,@SouthwestAir Are there discounts every tuesday cause Im leaving fron Birmingham Airport to San fran Next week in march sometime,2015-02-23 06:39:44 -0800,neutral
569868010665611265,-0.14583333333333331,1.0,Matwork21,@southwestair does anyone realize that banning peanuts on a flight due to an allergic person ignores p-nut oil &amp; dust from previous flights?,2015-02-23 06:34:56 -0800,negative
569866847690100736,-0.25,1.0,ChristinaTenti,@SouthwestAir customer service is rude and bothered by our calls. Has no idea what is going on and sighed heavily on the phone. Unbelievable,2015-02-23 06:30:18 -0800,negative
569865838892691456,-0.04090909090909091,1.0,nelsjeff,"@SouthwestAir @nelsjeff, 3.5 hrs. Late Flightr (no human interaction), ended up $'ing a completely new flight - so last flight out didn't sell out.",2015-02-23 06:26:18 -0800,negative
569865675793170432,-0.06477272727272727,1.0,ChristinaTenti,@SouthwestAir loses baggage a day ago and still has no idea or interest in finding it? ALL items for new job in that bag! Unacceptable.,2015-02-23 06:25:39 -0800,negative
569865352986951680,0.2,1.0,stilvester,"@SouthwestAir 
How do I get a companion pass??? Thanks,  Lin S",2015-02-23 06:24:22 -0800,positive
569864693998690304,0.2,0.6675,Kateria_Nicole,@SouthwestAir  Just sent DM. Thanks for your attentiveness to this matter.,2015-02-23 06:21:45 -0800,positive
569862767236255744,0.05,1.0,gdm43pga,@SouthwestAir how about fixing the wifi!  3rd flight where it's not working. 800 series plane so not like it's an old plane.,2015-02-23 06:14:05 -0800,positive
569857504768757760,0.30208333333333337,0.6611,jameswbetts,"@SouthwestAir #1687 MDW-SAN. Like most flights, if I'm watching free TV it works but won't hardly access any websites - including your own.",2015-02-23 05:53:11 -0800,positive
569857396899606528,0.0,0.6404,sasc1,"@SouthwestAir kids on a mission trip from Lasalle stranded in orlando area,  they can't get back to Bos or PVD till WEDNESDAY?",2015-02-23 05:52:45 -0800,neutral
569855773951561728,0.0,1.0,charlesr99,@SouthwestAir Pls Help Baby Hannah get the life saving surgeries she requires.She needs your help.Pls Donate/RT http://t.co/v4ZVUGMkJw,2015-02-23 05:46:18 -0800,neutral
569855106583281664,0.5,0.6744,DD_ATL,@SouthwestAir almost at the gate for 1156 to SF. Please wait 60 more seconds.,2015-02-23 05:43:39 -0800,positive
569851178982338563,-0.05,1.0,steve_holder,"@SouthwestAir RT @kkwhb: Paid for early bird boarding and got B46.  I said to lady, ""well, that system is about dead."" She didn't understand",2015-02-23 05:28:03 -0800,negative
569846771301654528,0.0,1.0,Kateria_Nicole,@SouthwestAir All flights are booked . They are saying I have to wait until tomorrow.,2015-02-23 05:10:32 -0800,neutral
569845106888585216,0.0,0.6932,scoobydoo9749,@SouthwestAir arrangements to reimburse me for the rental I had to get?,2015-02-23 05:03:55 -0800,neutral
569843082994315264,0.25,1.0,geo3689,@SouthwestAir Me on one of your planes!!! Thanks for taking me Arizona 184! http://t.co/Finq5Fh6ue,2015-02-23 04:55:52 -0800,positive
569842095483199488,-0.625,1.0,Kateria_Nicole,@SouthwestAir Gate agent gave me wrong departure info and caused me to miss my flight and now I am on stand by! #NotHappy,2015-02-23 04:51:57 -0800,negative
569840840861839360,0.2,0.6920000000000001,BitterEnd2013,@SouthwestAir   Thanks,2015-02-23 04:46:58 -0800,positive
569837786930540545,0.0,1.0,Maleus21,"@SouthwestAir my bag was lost, and according to the rep they don't even know where it is, Please help.",2015-02-23 04:34:50 -0800,neutral
569834388919328768,0.25,0.6923,erhone01,@SouthwestAir have sent you a DM with the details. Thanks!,2015-02-23 04:21:19 -0800,positive
569832563403051008,0.0,0.6694,HAPPYGOLFPUG,@SouthwestAir thank you for the confirmation. Maybe people on my flight have directional dislexia.,2015-02-23 04:14:04 -0800,neutral
569817937131016192,-0.1,0.7013,erhone01,"@SouthwestAir got an email confirmation of wifi purchase on a recent flight. Trouble is, I've never flown with you. Ever. #concerned #scam?",2015-02-23 03:15:57 -0800,negative
569813808987787264,0.037500000000000006,1.0,ranmannokc,@SouthwestAir - really?  All other carriers are staffed and you've got a triple looped one and no employees in sight in OKC,2015-02-23 02:59:33 -0800,positive
569813138910130176,0.0,1.0,DontenPhoto,@SouthwestAir Flight 3744 (N284WN) departs @FlyTPA enroute to @PHXSkyHarbor http://t.co/Bd5tvr3Gcy,2015-02-23 02:56:53 -0800,neutral
569795913788428288,0.09999999999999999,1.0,billysharp022,"@SouthwestAir thank you for Cancelled Flighting my flight, last minute of course, to #GIS2015. I'm now missing one full day of my trip thanks to this!",2015-02-23 01:48:26 -0800,positive
569791667827388416,0.2,1.0,BitterEnd2013,@SouthwestAir   Are flights going into Dallas this morning?   Thanks,2015-02-23 01:31:34 -0800,positive
569779173461336065,-0.21666666666666665,1.0,jhoblitt,@SouthwestAir you got me home over an hour and a half Late Flight but at least my baggage was delivered soaking wet,2015-02-23 00:41:55 -0800,negative
569769288174870528,-0.375,0.6687,hckystix,@SouthwestAir had to be stuck in the middle seat :( http://t.co/dzeGAPfqw1,2015-02-23 00:02:38 -0800,negative
569767473525862400,0.390625,0.6922,Immafun12,"@SouthwestAir #DestinationDragons @Imaginedragons Scavenger Hunt Vegas, BE READY!!! http://t.co/vHgkiTzSaw",2015-02-22 23:55:26 -0800,positive
569766956062134272,1.0,0.6651,slemus12,@SouthwestAir you know what'd be beyond awesome? A pair of tickets to the @Imaginedragons show in ATL. A girl can dream #DestinationDragons,2015-02-22 23:53:22 -0800,positive
569757790626906112,0.8,1.0,hllgruber,@SouthwestAir yes I was everything worked out great,2015-02-22 23:16:57 -0800,positive
569752691460706304,0.625,0.6779999999999999,ttowngolfgal,@SouthwestAir show me some love and a companion flight~please and thank you!,2015-02-22 22:56:41 -0800,positive
569748667793588224,-0.75,1.0,RyanMoore91,"@SouthwestAir Cancelled Flightled my flight, rescheduled to EWK gave me a pseudo-voucher that directed me to the worst @daysinn in existence. #fail",2015-02-22 22:40:42 -0800,negative
569735142564102145,0.875,1.0,Ryguys0fly,@SouthwestAir loved it!,2015-02-22 21:46:57 -0800,positive
569734069988286464,0.0,1.0,RenkCathy,@SouthwestAir needs to train their employees to be at lease somewhat empathetic when THEY lose our luggage.  Monika at MWA needs a PR lesson,2015-02-22 21:42:42 -0800,neutral
569733311595020288,0.0,0.6489,Rhodabean10,"@SouthwestAir I am in, let's do this!",2015-02-22 21:39:41 -0800,neutral
569731970562961408,-0.08888888888888889,1.0,intel_jim,@SouthwestAir You completely let me down tonight. Your gate agents' ambivalence is just too much. How sad for you (&amp; me.),2015-02-22 21:34:21 -0800,negative
569731104070115329,0.55,1.0,JasmineDT,@SouthwestAir you're my early frontrunner for best airline! #oscars2016,2015-02-22 21:30:54 -0800,positive
569728621344104448,0.0,0.6461,Strangeluvcraft,"@southwestair,  kudos to your rep ""Patricia"" at gate B11 this Sunday morning at #Chicago #Midway #MDW,… http://t.co/MmCWkqp2gy",2015-02-22 21:21:03 -0800,neutral
569728483384930304,-0.08181818181818182,1.0,OrygunPride,@SouthwestAir flight Cancelled Flightled. new flight 7 hours Late Flightr. will sleep in airport tonight. and cant even give me an A Boarding Group seat. thx,2015-02-22 21:20:30 -0800,negative
569727036627034112,0.0,1.0,Barbee72,"@SouthwestAir Just reading your boarding policy, we're a group of 8 travellers with kids ranging from 3-10, is it possible to sit together?",2015-02-22 21:14:45 -0800,neutral
569726038932111360,0.11785714285714285,1.0,RyanBeydler,"@SouthwestAir you're right, I do. I've been traveling all day and you guys dropped the ball. Making for a long night.",2015-02-22 21:10:47 -0800,positive
569720247948861440,-0.18333333333333335,1.0,jparkermastin,@SouthwestAir @jparkermastin  customer service has been very passive in their response. Disappointed. I have only flown SW but am rethinking,2015-02-22 20:47:46 -0800,negative
569716065741045760,0.0,1.0,wittmania,@SouthwestAir broke the stroller my wife and baby gate checked. They told her it's not their problem. Calling the A List Preferred line now.,2015-02-22 20:31:09 -0800,neutral
569715248720007169,0.13636363636363635,1.0,_ItsMeHollywood,@SouthwestAir is this a joke? My return flight is delayed too! 3 in a row! New record from you guys 💔😪,2015-02-22 20:27:54 -0800,positive
569714755838935040,0.011111111111111127,0.6535,johnmsanchez,@SouthwestAir nbd I was able to figure out a workaround. Just wanted to help. Got my bags less than 24 hours Late Flightr. Muchas grassy ass.,2015-02-22 20:25:57 -0800,positive
569714651489050624,-0.27499999999999997,1.0,WillBursch,@SouthwestAir luggage delivery between 1-4am? Really? After I was told by midnight multiple times? Why lie? Crazy and bad business.,2015-02-22 20:25:32 -0800,negative
569713993532600321,0.0,0.7066,bashomosko,.@SouthwestAir Thx for the follow up. Just sent DM,2015-02-22 20:22:55 -0800,neutral
569713556935077888,-0.4999999999999999,1.0,WillBursch,@SouthwestAir now I don't get the common courtesy of my phone call answered. Either policy is bad or people should be fired. #dissaponted,2015-02-22 20:21:11 -0800,negative
569710964712411136,0.0,0.6549,SarahCalhoon,@SouthwestAir TY for your consideration!,2015-02-22 20:10:53 -0800,neutral
569709058636320768,0.0,1.0,WillBursch,@SouthwestAir apologies are whatever. Please just deliver the bags like you said you would. Feel like employees are lying to me.,2015-02-22 20:03:18 -0800,neutral
569708173831094272,0.0,1.0,WillBursch,@SouthwestAir what robot is running this account. The same one that doesn't remember anything they ask. Same conversation over and over.,2015-02-22 19:59:47 -0800,neutral
569706320212787200,0.2625,0.6685,Court0711,"@SouthwestAir It was never really ""lost"" it was put on another flight WITH my knowledge we just weren't sure what flight but I have it - TY!",2015-02-22 19:52:26 -0800,positive
569704587315138560,0.5361111111111111,1.0,sahandmirza,"@SouthwestAir crew of WN3946 SAN-SFO was brilliant! Rita was hilarious. I know I've been down on you before, but this was a great flight",2015-02-22 19:45:32 -0800,positive
569704454376660992,0.0,1.0,LukeWyckoff,@SouthwestAir is not being responding to the @SpecialOlympics athletes.  #notcool #Southwest,2015-02-22 19:45:01 -0800,neutral
569703794453295104,0.2785714285714286,1.0,LukeWyckoff,"@SouthwestAir   A whole family, with a special Olympic athlete here, and you can't even call them? 617-653-3040",2015-02-22 19:42:23 -0800,positive
569703041957564416,-0.09444444444444444,1.0,WillBursch,@SouthwestAir would really like my baggage from yesterday. Employees at Akron giving me a tough time.,2015-02-22 19:39:24 -0800,negative
569702019797286913,0.5791666666666667,1.0,mmcbride1007,@SouthwestAir thanks! Very excited to see it :D,2015-02-22 19:35:20 -0800,positive
569701794714128384,0.2333333333333333,1.0,zarrylarou,".@SouthwestAir glad you appreciate it, it’ll be the last dollar you ever get from me thanks to your wretched customer service",2015-02-22 19:34:27 -0800,positive
569701285588541441,0.0,1.0,JaimeMHopkins,@SouthwestAir waited 34 mins for baggage MDW&gt;MEM and the in-flight service was suspended so no drink 😕,2015-02-22 19:32:25 -0800,neutral
569701004188508161,0.0,0.7028,andrewhyde,"@southwestair yeah, 7am flight tomorrow, going to add 60-90 min extra because of the roads / snow",2015-02-22 19:31:18 -0800,neutral
569700277244141568,0.625,1.0,karlwooldridge,@SouthwestAir Thanks for helping my mom after @allegiantair wouldn't let her get on her plane in Orlando! You're the best! #customerservice,2015-02-22 19:28:25 -0800,positive
569698892528222208,0.15,0.6566,GabiLieberman,@SouthwestAir me again! I was just trying to rebook fare on wanna get away pricing and it disappeared in time I refreshed. Is this normal?,2015-02-22 19:22:55 -0800,positive
569698840149950464,0.0,1.0,HAPPYGOLFPUG,@SouthwestAir I know that not everybody on flight can be 1st time flying. But in case it is people in front deplane 1st not from the back?!?,2015-02-22 19:22:42 -0800,neutral
569698589653344256,0.0,1.0,avarietytea,@SouthwestAir may I have my Companion pass please.,2015-02-22 19:21:42 -0800,neutral
569698044175757312,0.05357142857142858,1.0,CeeDeePee,"@SouthwestAir kudos to the crew of flight 1050 to GRR for making a very special memory for a sweet young passenger, and her Momma. Well done",2015-02-22 19:19:32 -0800,positive
569697662494121984,0.05,0.3437,ClinicPolly,"@SouthwestAir thank you : 8UXZJ2
Paid for early bird and sat in back",2015-02-22 19:18:01 -0800,positive
569697456536965121,0.7,1.0,timglomb,@SouthwestAir All good... beers and #oscars2015 ar #DIA,2015-02-22 19:17:12 -0800,positive
569697236982104065,0.0,0.633,ginareidi,"@SouthwestAir yes, please #companionpass",2015-02-22 19:16:20 -0800,neutral
569695695868817410,0.0,1.0,joekidd21,@SouthwestAir @fly2midway 45 minute wait for my bags. Just what I needed on a Sunday night.,2015-02-22 19:10:12 -0800,neutral
569694343776194560,0.0,1.0,DavidTresch,@SouthwestAir luv my companion pass!,2015-02-22 19:04:50 -0800,neutral
569693012885770240,0.016666666666666663,1.0,andrewhyde,@southwestair Winter Weather for Denver extended for tomorrow by chance? Even to Late Flightr in the day would be super helpful.,2015-02-22 18:59:33 -0800,positive
569692110619877376,0.5,1.0,JoeStew82,@SouthwestAir it's ok I was supposed to be in California 5hrs ago,2015-02-22 18:55:58 -0800,positive
569691767953436674,0.0,1.0,GabiLieberman,"@SouthwestAir I need to Cancelled Flight one leg of a flight, but can't seem to do this online. Been on hold on the phone for 10 minutes. Any help?",2015-02-22 18:54:36 -0800,neutral
569691144897953793,0.15000000000000002,1.0,rwitte42,@SouthwestAir A-list preferred. DEN-DAL flight Cancelled Flightled 30 min prior to boarding. Best option was Tue afternoon. Seriously?!? Epic fail.,2015-02-22 18:52:07 -0800,positive
569690786180132865,0.5,0.3469,mchlsprr77,@SouthwestAir Free TV watching Daytona 500! #Boss http://t.co/SbGBN7oUXy,2015-02-22 18:50:42 -0800,positive
569689297084919808,0.25,0.7040000000000001,JoeCal94,"@SouthwestAir I understand. But it's consistent, and been consistent for years. It's known around the country.",2015-02-22 18:44:47 -0800,positive
569689184958595072,0.0,1.0,UnstoppableMika,@SouthwestAir thank you!!,2015-02-22 18:44:20 -0800,neutral
569688749208178688,0.025,0.6452,ciaobellaxoxo89,@SouthwestAir been dealing with multiple offices for the last 3 days. Youve completely lost me as a customer unless my bag is back to me.,2015-02-22 18:42:36 -0800,positive
569688256247427072,0.0,1.0,scoobydoo9749,@SouthwestAir i got the call from RDU that my baggage is there except that doesn't help me bc i can't get it until I'm flying back home.,2015-02-22 18:40:39 -0800,neutral
569687888771706880,0.0,1.0,dandd53,@SouthwestAir how do I get a companion pass,2015-02-22 18:39:11 -0800,neutral
569687540644642817,0.0,0.6549,ReneeLomas,@SouthwestAir especially if it's your mom! #IChangedYourDiaper,2015-02-22 18:37:48 -0800,neutral
569686814136467456,0.0,1.0,drewgotts3,@SouthwestAir @MegElizabeth631 how you like the #redcarpet treatment,2015-02-22 18:34:55 -0800,neutral
569685957437362176,0.05000000000000001,1.0,bmeshoulam,"@SouthwestAir For example, can't pay 4 hotel &amp; food? Or transport to alternate city we are flying from? Or give clear record of alt flight?",2015-02-22 18:31:31 -0800,positive
569685746723848193,-0.125,1.0,marlabainbridg1,@SouthwestAir I'm flying out of CUN tomorrow To DEN - can I change my flight due to the travel advisory??,2015-02-22 18:30:40 -0800,negative
569685259412836354,0.05555555555555555,1.0,bmeshoulam,@SouthwestAir Tough I can take. Zero meaningful assistance while stranded for 2 days is another matter. Looking for signs you care abt cust.,2015-02-22 18:28:44 -0800,positive
569684982366666752,-0.3125,1.0,RubberDomme,@SouthwestAir Don't apologize. Do something about it. Words mean nothing. Actions work. EOM.,2015-02-22 18:27:38 -0800,negative
569684626949718017,-0.18888888888888888,1.0,fancyfrancois,@SouthwestAir after an hour and a half then it came back damaged. Not happy 😣,2015-02-22 18:26:13 -0800,negative
569684137755459584,-0.05,1.0,SharkNamedBruce,@SouthwestAir how long does it take for my Rapid Rewards points to be credited to my account?,2015-02-22 18:24:17 -0800,negative
569683780593545218,0.0,1.0,MsNamri,@SouthwestAir why does the customer service have rather inconsistent information,2015-02-22 18:22:52 -0800,neutral
569683748901367808,0.16818181818181818,0.7158,WalkerAdams1,@SouthwestAir we're pulling off the runway now! Making new friends with seat mates. Thanks for the response CB.,2015-02-22 18:22:44 -0800,positive
569683741779599361,-0.4124999999999999,1.0,horacioguapo,@SouthwestAir but to make us tru to find space in other flights.  This customer service is as bad as @SpiritAirlines.,2015-02-22 18:22:42 -0800,negative
569683334311366656,-0.0375,1.0,ShortyGorham,@SouthwestAir no delay. I pay $777.70 for BS A1 ticket. You boarded flight early. I'm last to board. Now have middle seat. Wasted $$$$!,2015-02-22 18:21:05 -0800,negative
569683240828723201,0.10749999999999998,1.0,horacioguapo,"@SouthwestAir first you had a good idea thatthis would happen and did not Cancelled Flight it earlier, then very amateurish that there was no plan.",2015-02-22 18:20:43 -0800,positive
569682747712770048,-0.9750000000000001,1.0,horacioguapo,@SouthwestAir very disappointed in your handling of tonight's Cancelled Flighted Dallas flight.  Not that it was Cancelled Flighted but no contingencies.,2015-02-22 18:18:45 -0800,negative
569682422981218304,0.20833333333333334,1.0,WalkerAdams1,@SouthwestAir it's ok! Southwest is still the best airline around! Just hate when baggage room runs out.. My now checked bag has headphones!,2015-02-22 18:17:28 -0800,positive
569682325778231297,0.4,0.6555,AdCarp87,@SouthwestAir please start flying to Huntsville so I never have to fly American Airlines again,2015-02-22 18:17:05 -0800,positive
569681392369590272,0.0,1.0,DontenPhoto,@SouthwestAir Flight 3267 (N659SW) arrives at @FlyTPA following flight from @MitchellAirport http://t.co/LJ2YdKoR8q,2015-02-22 18:13:22 -0800,neutral
569681184898162689,0.4,1.0,DobarNik,"@SouthwestAir no you are not, you just care about mighty dollar.",2015-02-22 18:12:33 -0800,positive
569679850773958657,0.0,0.6056,MsNamri,@SouthwestAir I have a child traveling cross country...she's 11 will be turning 12 in march...and (cont) http://t.co/Enh1keUUTd,2015-02-22 18:07:15 -0800,neutral
569678813602418688,0.0,1.0,redphroggy,@SouthwestAir  how do you get one?,2015-02-22 18:03:07 -0800,neutral
569678562136956928,0.0,0.7132,momship510,@SouthwestAir retiring with my hubby and it's our 25th wedding anniversary this year! Companion pass please!!,2015-02-22 18:02:07 -0800,neutral
569676404893163520,0.85,0.6536,happygirlvicki,"@SouthwestAir beautiful view flying into San Jose, CA this evening http://t.co/SxVaGbRTlI",2015-02-22 17:53:33 -0800,positive
569676204728389632,1.0,1.0,KortneyTambara,@SouthwestAir Thank you SWA and Shannon G. @LASairport (C22) for being a miracle worker! #awesome,2015-02-22 17:52:45 -0800,positive
569675861160386560,0.0,1.0,wdmichael3,"But expect no help from -&gt;@SouthwestAir &lt;-.  Our flt was canx at the last minute for ""weather.""  We flew home on weatherless @united.",2015-02-22 17:51:24 -0800,neutral
569675668524441600,0.13636363636363635,1.0,BradMcMorris,@SouthwestAir want go from New Orleans houston see my dad at md anderson can you help me out,2015-02-22 17:50:38 -0800,positive
569675004482351104,0.0,0.6667,rzif,@SouthwestAir yes please,2015-02-22 17:47:59 -0800,neutral
569674930842775552,0.25,1.0,briandotcom,@SouthwestAir I changed my flight through St. Louis. Thanks for the reply though!,2015-02-22 17:47:42 -0800,positive
569674873787658240,0.1,0.6732,Zbm327,@SouthwestAir flying by myself is getting old,2015-02-22 17:47:28 -0800,positive
569673473607344128,0.25,1.0,KatieRAir,@SouthwestAir really shouldn't offer sweeps if your link isn't going to work! B http://t.co/nOfG0TQHYN,2015-02-22 17:41:54 -0800,positive
569672501753724928,0.18055555555555558,1.0,r7lutt,@SouthwestAir Have had a companion pass for a few years and my wife and I use it all the time.  Thanks #southwest for making travel easy!,2015-02-22 17:38:03 -0800,positive
569672095753502720,0.0,1.0,ckramer,"@SouthwestAir Why can we no longer change trips with a companion online? Been doing it for years, now get message can't be done online?",2015-02-22 17:36:26 -0800,neutral
569672091550658560,-0.15000000000000002,1.0,subzero4534,@SouthwestAir WIFI is so slow it totally precludes working on the web. Will NOT book SWA for business travel. Wish I hadn't lit $24 on fire,2015-02-22 17:36:25 -0800,negative
569672055471210496,0.0,1.0,cjgriede454,@SouthwestAir yes please.my son lives in NJ.,2015-02-22 17:36:16 -0800,neutral
569671908251213824,0.0,0.6314,sammijoos,@SouthwestAir companion pass please!,2015-02-22 17:35:41 -0800,neutral
569671596744380416,0.5,1.0,MNTmoney91,@SouthwestAir constantly providing wonderful views and service! #SouthwestLuv http://t.co/9UNxqOTzIK,2015-02-22 17:34:27 -0800,positive
569671454419079169,0.26666666666666666,1.0,CarolynPerilli,"@SouthwestAir everyone deserves red carpet tx until they destroy your luggage &amp;only give you $75 voucher, like I want to fly w/them again!",2015-02-22 17:33:53 -0800,positive
569671200978436096,-0.15,1.0,heyashleyglad,@SouthwestAir staff was overall awful through multiple airports would have switched airlines if another flight was available,2015-02-22 17:32:52 -0800,negative
569670962825846785,0.7333333333333334,1.0,_AmandaBrittney,@SouthwestAir lol I already am ! I am a card member as well too lol i enjoy flying with you Guys,2015-02-22 17:31:56 -0800,positive
569670904852172800,0.5,0.6626,TNVOLINFL,@SouthwestAir.   50th Anniversary on April 10th. Still. Sweethearts.  Companions.  Lifetime.  Sons.  Families. Love.,2015-02-22 17:31:42 -0800,positive
569670671695011840,0.0,0.6801,cjkoluch,".@SouthwestAir Well, we all need something to aim for.",2015-02-22 17:30:46 -0800,neutral
569670402223562752,0.0,1.0,tranwitte,@SouthwestAir YES please....How do we get that companion pass?,2015-02-22 17:29:42 -0800,neutral
569670081946333184,0.36818181818181817,1.0,defscott627,@southwestair on flight 3130 and I paid $8 for wifi that can't load a website functionally except for your own live streaming. Unacceptable.,2015-02-22 17:28:26 -0800,positive
569669872050765824,0.0,1.0,Chartchai1983,@SouthwestAir gimme,2015-02-22 17:27:36 -0800,neutral
569669629951549440,0.0,0.6364,bdominguez7,@SouthwestAir flights still going to DAL?,2015-02-22 17:26:38 -0800,neutral
569668913916567552,-0.17232142857142857,1.0,RameyZafar,@SouthwestAir You've inspired me to start my own airline to combat your weak ass airline. sick of this shit,2015-02-22 17:23:47 -0800,negative
569668883147137024,0.0,0.7008,lot223,@SouthwestAir is service to Aruba being permanently discontinued in August?,2015-02-22 17:23:40 -0800,neutral
569668853849919488,0.0,0.6349,hirammrom,@SouthwestAir yes please!,2015-02-22 17:23:33 -0800,neutral
569668792265019392,-0.23749999999999996,1.0,sheiladunagan,@SouthwestAir I miss mine terribly. A +1 for my 30th anniversary would be amazing. It would mean LUV is in the air. #dontmakemebeg,2015-02-22 17:23:18 -0800,negative
569668677731274752,0.55,0.6559,MrDockery_,@SouthwestAir I (heart) my CP status. Sure would be nice to have though.,2015-02-22 17:22:51 -0800,positive
569668606142783488,1.0,0.667,csusanto,@SouthwestAir #RedCarpet Southwest Companion Pass would be great!,2015-02-22 17:22:34 -0800,positive
569668198389436416,0.65,1.0,_AmandaBrittney,@SouthwestAir I would love a great deal from bwi to las Memorial Day weekend aka my bday weekend 😬,2015-02-22 17:20:57 -0800,positive
569668015047839744,0.0,0.6779999999999999,nblaschke,@SouthwestAir I want one!,2015-02-22 17:20:13 -0800,neutral
569667923326971904,0.0,0.6629999999999999,JCRU28,@SouthwestAir everyones flights who were Cancelled Flightled today DESERVE 1,2015-02-22 17:19:51 -0800,neutral
569667805643034624,0.0,0.6459999999999999,jpiercyttu,“@SouthwestAir: Companion Pass. Because everyone deserves #RedCarpet treatment and a +1 (even if it's your mom). http://t.co/QjKL4aBprG”,2015-02-22 17:19:23 -0800,neutral
569667787829809152,0.0,0.6709,mmuller1,@SouthwestAir sign me up!,2015-02-22 17:19:19 -0800,neutral
569667638651170816,0.5,1.0,OneToughShark,@SouthwestAir I would love a +1 #RedCarpet  treatment,2015-02-22 17:18:43 -0800,positive
569667602148151296,0.0,1.0,UnstoppableMika,@SouthwestAir how do I get my companion pass?,2015-02-22 17:18:34 -0800,neutral
569667401769459712,0.16,1.0,lauraannB85,@SouthwestAir Tell me the secrets to flying high #RedCarpet,2015-02-22 17:17:47 -0800,positive
569667324879511552,0.0,0.6596,CommDocPA,@SouthwestAir That would be brighter than all the stars combined on the red carpet tonight!,2015-02-22 17:17:28 -0800,neutral
569667313609404416,0.0,0.6659999999999999,MrDockery_,@SouthwestAir How about auto check in for CP holders? Come on.,2015-02-22 17:17:26 -0800,neutral
569667246026416130,0.0,1.0,dgackey,@SouthwestAir got mine!  Just in time for the wife and my 15th anniversary!,2015-02-22 17:17:10 -0800,neutral
569667238808068098,0.5,1.0,MarkMais,@SouthwestAir I love my Companion Pass (qualified 4th year).  #HollyMais,2015-02-22 17:17:08 -0800,positive
569667173544812546,0.0,0.6548,thaisayz,@SouthwestAir where is mines?,2015-02-22 17:16:52 -0800,neutral
569667075280498688,0.7500000000000001,1.0,cvandivere,@SouthwestAir I continue to be amazed by the amazing customer service.  Thank you SWA!,2015-02-22 17:16:29 -0800,positive
569667019693359104,0.0,1.0,lauravelasquez,@SouthwestAir ...and how does one obtain this companion pass?,2015-02-22 17:16:16 -0800,neutral
569666778030346240,0.0,0.6535,ScottSusman,"@SouthwestAir Yes, please.",2015-02-22 17:15:18 -0800,neutral
569666708278878208,0.0,1.0,FSXPlayer99,@SouthwestAir https://t.co/OQUKSo3s2O subscribe please https://t.co/OQUKSo3s2O,2015-02-22 17:15:01 -0800,neutral
569666606424420352,0.0,1.0,Jeffb2,@SouthwestAir sign me up!,2015-02-22 17:14:37 -0800,neutral
569666513352806400,0.0,0.6633,lot223,@SouthwestAir just got mine..now where to go??,2015-02-22 17:14:15 -0800,neutral
569666470482804737,-1.0,1.0,k_wasie,@SouthwestAir wifi is the worst $8 investment I have ever made.,2015-02-22 17:14:05 -0800,negative
569665019899572226,0.0,1.0,T_Smooth87,@SouthwestAir Can I get any help with Cancelled Flighting my flight reservation?,2015-02-22 17:08:19 -0800,neutral
569660864653099009,-0.2625,1.0,rebaabq,@SouthwestAir sitting in Newark because flight 4179 was Cancelled Flightled for no apparent reason.  All I was told was sorry after 2.5 hrs waiting,2015-02-22 16:51:48 -0800,negative
569660698231308290,0.0,0.6926,arteriesrus,@SouthwestAir I have followed you. Awaiting your DM.,2015-02-22 16:51:08 -0800,neutral
569658322732756992,0.0,0.7067,Ashishwadhwa9,"@SouthwestAir -U dont have Atlanta to San fransisco in 99$ in the present sale, like u had in the last sale?Im looking for 2 return tickets",2015-02-22 16:41:42 -0800,neutral
